date,file,Car,Motorcycle,Autorickshaw,Pedestrian
2025-02-11_14-38-12.952,00000415.jpeg,9,4,0,4
2025-02-11_14-38-12.952,00000465.jpeg,8,5,0,3
2025-02-13_15-02-35.925,00000310.jpeg,8,3,0,0
2025-02-13_15-02-35.925,00000360.jpeg,8,3,0,1
2025-02-13_15-02-35.925,00000410.jpeg,7,3,0,1
2025-02-13_15-02-35.925,00000460.jpeg,9,3,0,0
2024-12-26_16-49-15.515,00000005.jpeg,13,0,1,0
2024-12-26_16-49-15.515,00000055.jpeg,4,3,4,6
2024-12-26_16-49-15.515,00000105.jpeg,9,2,3,4
2024-12-26_16-49-15.515,00000155.jpeg,8,5,1,5
2024-12-26_16-49-15.515,00000300.jpeg,9,3,2,9
2024-12-26_16-49-15.515,00000350.jpeg,4,7,2,4
2024-12-26_16-49-15.515,00000400.jpeg,7,3,1,1
2024-12-26_16-49-15.515,00000450.jpeg,10,5,1,1
2024-12-26_16-49-15.515,00000500.jpeg,14,1,1,0
2024-12-26_16-49-15.515,00000945.jpeg,13,4,1,2
2024-12-26_16-49-15.515,00000995.jpeg,12,3,2,4
2024-12-26_16-49-15.515,00001045.jpeg,6,1,1,2
2024-12-26_16-49-15.515,00001095.jpeg,6,6,2,6
2024-12-26_16-49-15.515,00001540.jpeg,9,11,2,1
2024-12-26_16-49-15.515,00001590.jpeg,10,4,2,2
2024-12-26_16-49-15.515,00001640.jpeg,13,0,2,2
2024-12-26_16-49-15.515,00001690.jpeg,13,7,1,2
2024-12-26_16-49-15.515,00002135.jpeg,8,2,4,1
2024-12-26_16-49-15.515,00002185.jpeg,5,4,4,0
2024-12-26_16-49-15.515,00002235.jpeg,5,2,3,2
2025-02-27_15-55-59.131-21-68,00000025.jpeg,12,3,1,2
2025-02-27_15-55-59.131-21-68,00000075.jpeg,9,8,0,2
2025-02-27_15-55-59.131-21-68,00000125.jpeg,9,1,1,1
2025-02-27_15-55-59.131-21-68,00000175.jpeg,7,10,1,3
2025-02-27_15-55-59.131-21-68,00000320.jpeg,9,2,2,0
2025-02-27_15-55-59.131-21-68,00000370.jpeg,5,3,0,6
2025-02-27_15-55-59.131-21-68,00000420.jpeg,3,0,1,2
2024-12-20_15-31-53.349,00000000.jpeg,12,0,0,0
2024-12-20_15-31-53.349,00000050.jpeg,12,0,0,0
2024-12-20_15-31-53.349,00000100.jpeg,14,0,1,0
2024-12-20_15-31-53.349,00000150.jpeg,11,1,0,1
2024-12-20_15-31-53.349,00000200.jpeg,10,1,0,1
2024-12-20_15-31-53.349,00000345.jpeg,12,1,1,0
2024-12-20_15-31-53.349,00000395.jpeg,8,2,0,0
2024-12-20_15-31-53.349,00000445.jpeg,5,2,0,1
2025-03-24_20-47-30.458,00000230.jpeg,1,0,0,0
2025-03-24_20-47-30.458,00000280.jpeg,1,0,0,0
2025-03-24_20-47-30.458,00000330.jpeg,1,0,0,0
2025-03-17_15-06-40.568-140-440,00000040.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000090.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000140.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000190.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000245.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000295.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000345.jpeg,0,0,0,0
2025-03-17_15-06-40.568-140-440,00000395.jpeg,0,0,0,0
2025-03-17_14-39-52.461-376-610,00000030.jpeg,1,0,2,0
2025-03-17_14-39-52.461-376-610,00000080.jpeg,2,0,0,0
2025-03-17_14-39-52.461-376-610,00000130.jpeg,1,0,0,0
2025-03-17_14-39-52.461-376-610,00000180.jpeg,2,2,2,2
2025-03-25_15-48-39.963-7-42,00000025.jpeg,9,1,1,1
2025-03-25_15-48-39.963-7-42,00000075.jpeg,9,1,1,1
2025-03-25_15-48-39.963-7-42,00000125.jpeg,6,1,1,1
2025-03-25_15-48-39.963-7-42,00000175.jpeg,9,1,1,1
2025-03-25_15-48-39.963-7-42,00000230.jpeg,8,1,1,1
2025-03-25_15-48-39.963-7-42,00000280.jpeg,8,1,1,2
2025-03-25_15-48-39.963-7-42,00000330.jpeg,9,1,1,1
2025-03-24_20-45-47.025,00000450.jpeg,1,0,0,0
2025-03-24_20-45-47.025,00000500.jpeg,1,0,0,0
2025-03-24_20-45-47.025,00000550.jpeg,1,0,0,0
2025-03-24_20-45-47.025,00000600.jpeg,1,0,0,0
2025-03-24_20-45-47.025,00000655.jpeg,1,0,0,0
2025-03-24_20-45-47.025,00000705.jpeg,1,0,0,0
2025-01-21_15-01-52.885,00000010.jpeg,1,0,1,2
2025-01-21_15-01-52.885,00000060.jpeg,3,1,1,2
2025-01-21_15-01-52.885,00000110.jpeg,2,1,1,2
2025-01-21_15-01-52.885,00000160.jpeg,2,1,1,2
2025-02-27_17-06-06.694-270-622,00000335.jpeg,1,0,2,0
2025-02-27_17-06-06.694-270-622,00000385.jpeg,2,0,2,0
2025-02-27_17-06-06.694-270-622,00000435.jpeg,3,0,0,0
2025-02-27_17-06-06.694-270-622,00000485.jpeg,4,0,1,0
2025-02-27_17-06-06.694-270-622,00000630.jpeg,2,0,1,0
2025-02-27_17-06-06.694-270-622,00000680.jpeg,6,1,0,1
2025-02-27_17-06-06.694-270-622,00000730.jpeg,5,0,1,0
2025-02-27_17-06-06.694-270-622,00000780.jpeg,3,0,0,0
2025-02-27_17-06-06.694-270-622,00000925.jpeg,1,0,3,0
2025-02-27_17-06-06.694-270-622,00000975.jpeg,1,0,1,0
2025-02-27_17-06-06.694-270-622,00001025.jpeg,0,0,2,0
2025-02-27_17-06-06.694-270-622,00001075.jpeg,1,1,1,1
2025-02-27_17-06-06.694-270-622,00001220.jpeg,4,2,2,1
2025-02-27_17-06-06.694-270-622,00001270.jpeg,2,0,0,0
2025-02-27_17-06-06.694-270-622,00001320.jpeg,1,0,2,0
2025-02-27_17-06-06.694-270-622,00001370.jpeg,1,0,3,1
2025-02-27_17-06-06.694-270-622,00001515.jpeg,4,0,1,0
2025-02-27_17-06-06.694-270-622,00001565.jpeg,2,0,1,0
2025-02-27_17-06-06.694-270-622,00001615.jpeg,3,0,1,1
2025-02-27_17-06-06.694-270-622,00001665.jpeg,2,1,2,2
2025-02-27_17-06-06.694-270-622,00001810.jpeg,3,0,6,0
2025-02-27_17-06-06.694-270-622,00001860.jpeg,0,0,4,0
2025-02-27_17-06-06.694-270-622,00001910.jpeg,2,0,4,0
2025-02-27_17-06-06.694-270-622,00001960.jpeg,0,0,2,1
2025-02-27_17-06-06.694-270-622,00002105.jpeg,1,0,2,0
2025-02-27_17-06-06.694-270-622,00002155.jpeg,2,1,1,1
2025-02-27_17-06-06.694-270-622,00002205.jpeg,3,0,0,0
2025-02-27_17-06-06.694-270-622,00002255.jpeg,1,0,1,0
2025-02-27_17-06-06.694-270-622,00002400.jpeg,3,0,1,1
2025-02-27_17-06-06.694-270-622,00002450.jpeg,3,0,1,0
2025-02-27_17-06-06.694-270-622,00002500.jpeg,1,0,0,0
2025-02-27_17-06-06.694-270-622,00002550.jpeg,0,0,1,1
2025-02-27_17-06-06.694-270-622,00002600.jpeg,4,0,2,0
2025-02-27_17-06-06.694-270-622,00002745.jpeg,1,1,4,0
2025-02-27_17-06-06.694-270-622,00002795.jpeg,5,0,4,0
2025-02-27_17-06-06.694-270-622,00002845.jpeg,4,0,4,0
2025-02-27_17-06-06.694-270-622,00002895.jpeg,2,1,3,0
2025-02-27_17-06-06.694-270-622,00003040.jpeg,4,2,2,1
2025-02-27_17-06-06.694-270-622,00003090.jpeg,0,0,2,1
2025-02-27_17-06-06.694-270-622,00003140.jpeg,2,1,1,1
2025-02-27_17-06-06.694-270-622,00003190.jpeg,1,2,1,2
2025-02-27_17-06-06.694-270-622,00003335.jpeg,0,0,1,1
2025-02-27_17-06-06.694-270-622,00003385.jpeg,2,0,2,0
2025-02-27_17-06-06.694-270-622,00003435.jpeg,0,0,2,0
2025-02-27_17-06-06.694-270-622,00003485.jpeg,2,0,2,0
2025-03-25_15-50-29.786-3-53,00000030.jpeg,11,1,1,1
2025-03-25_15-50-29.786-3-53,00000080.jpeg,11,1,1,2
2025-03-25_15-50-29.786-3-53,00000130.jpeg,11,1,1,1
2025-03-25_15-50-29.786-3-53,00000180.jpeg,11,1,1,1
2025-03-25_15-50-29.786-3-53,00000235.jpeg,11,1,2,1
2025-03-25_15-50-29.786-3-53,00000285.jpeg,12,1,1,1
2025-03-25_15-50-29.786-3-53,00000335.jpeg,11,1,1,1
2025-03-25_15-50-29.786-3-53,00000385.jpeg,11,1,1,1
2025-01-20_14-44-18.267,00000320.jpeg,10,3,0,1
2025-01-20_14-44-18.267,00000370.jpeg,9,1,1,2
2025-01-20_14-44-18.267,00000420.jpeg,10,1,1,1
2025-01-20_14-44-18.267,00000470.jpeg,7,2,0,0
2025-01-20_14-44-18.267,00000615.jpeg,5,3,0,0
2025-01-20_14-44-18.267,00000665.jpeg,6,0,0,0
2025-01-20_14-44-18.267,00000715.jpeg,6,0,1,0
2025-01-20_14-44-18.267,00000765.jpeg,5,1,2,2
2025-01-20_14-44-18.267,00000910.jpeg,3,1,0,1
2025-01-20_14-44-18.267,00000960.jpeg,3,0,0,1
2025-01-20_14-44-18.267,00001010.jpeg,4,0,0,0
2025-01-20_14-44-18.267,00001060.jpeg,5,2,0,1
2025-01-20_14-44-18.267,00001505.jpeg,4,3,1,0
2025-01-20_14-44-18.267,00001555.jpeg,6,0,0,0
2025-01-20_14-44-18.267,00001605.jpeg,8,0,0,0
2025-01-20_14-44-18.267,00001655.jpeg,6,0,0,0
2025-01-20_14-44-18.267,00001800.jpeg,5,0,0,0
2025-01-20_14-44-18.267,00001850.jpeg,2,2,0,1
2025-01-20_14-44-18.267,00001900.jpeg,9,3,0,0
2025-01-20_14-44-18.267,00001950.jpeg,7,2,0,0
2025-01-20_14-44-18.267,00002000.jpeg,8,1,0,1
2025-01-20_14-44-18.267,00002145.jpeg,8,0,0,0
2025-01-20_14-44-18.267,00002195.jpeg,5,0,0,0
2025-01-20_14-44-18.267,00002245.jpeg,4,3,0,3
2025-01-20_14-44-18.267,00002295.jpeg,9,1,0,0
2025-01-20_14-44-18.267,00002440.jpeg,5,16,0,2
2025-01-20_14-44-18.267,00002490.jpeg,5,14,0,0
2025-01-20_14-44-18.267,00002540.jpeg,5,20,0,0
2025-01-20_14-44-18.267,00002590.jpeg,5,8,2,2
2025-01-20_14-44-18.267,00002735.jpeg,6,0,3,2
2025-01-20_14-44-18.267,00002785.jpeg,4,0,1,2
2025-01-20_14-44-18.267,00002835.jpeg,8,0,0,3
2025-01-20_14-44-18.267,00002885.jpeg,7,2,0,1
2025-01-20_14-44-18.267,00003030.jpeg,10,6,2,0
2025-01-20_14-44-18.267,00003080.jpeg,9,8,2,9
2025-01-20_14-44-18.267,00003130.jpeg,7,6,5,3
2025-01-20_14-44-18.267,00003180.jpeg,10,7,0,3
2025-01-20_14-44-18.267,00003325.jpeg,9,10,1,3
2025-01-20_14-44-18.267,00003375.jpeg,8,13,0,6
2025-01-20_14-44-18.267,00003425.jpeg,5,9,0,8
2025-01-20_14-44-18.267,00003475.jpeg,7,2,2,2
2025-01-20_14-44-18.267,00003620.jpeg,11,5,0,2
2025-01-20_14-44-18.267,00003670.jpeg,11,3,0,3
2025-01-20_14-44-18.267,00003720.jpeg,3,5,1,12
2025-01-20_14-44-18.267,00003770.jpeg,10,1,1,3
2025-01-20_14-44-18.267,00003915.jpeg,6,12,1,2
2025-01-20_14-44-18.267,00003965.jpeg,5,6,3,4
2025-01-20_14-44-18.267,00004015.jpeg,7,5,0,5
2025-01-20_14-44-18.267,00004065.jpeg,8,3,1,2
2025-01-20_14-44-18.267,00004510.jpeg,6,6,4,4
2025-01-20_14-44-18.267,00004560.jpeg,12,1,0,3
2025-01-20_14-44-18.267,00004610.jpeg,9,3,0,7
2025-01-20_14-44-18.267,00004660.jpeg,10,12,0,1
2025-01-20_14-44-18.267,00004805.jpeg,4,2,0,3
2025-01-20_14-44-18.267,00004855.jpeg,4,3,0,6
2025-01-20_14-44-18.267,00004905.jpeg,6,4,0,6
2025-01-20_14-44-18.267,00004955.jpeg,7,3,0,4
2025-01-20_14-44-18.267,00005100.jpeg,5,0,2,2
2025-01-20_14-44-18.267,00005150.jpeg,7,1,1,4
2025-01-20_14-44-18.267,00005200.jpeg,8,3,1,4
2025-01-20_14-44-18.267,00005250.jpeg,7,1,0,2
2025-01-20_14-44-18.267,00005300.jpeg,8,1,1,1
2025-01-21_14-57-58.369,00000045.jpeg,9,0,0,0
2025-01-21_14-57-58.369,00000095.jpeg,8,0,0,4
2025-02-11_14-26-16.846,00000000.jpeg,9,0,0,2
2025-02-11_14-26-16.846,00000050.jpeg,11,0,1,1
2025-02-11_14-26-16.846,00000100.jpeg,8,3,1,3
2025-02-11_14-26-16.846,00000150.jpeg,8,2,1,2
2025-02-11_14-26-16.846,00000200.jpeg,5,2,1,1
2025-02-11_14-26-16.846,00000345.jpeg,7,2,1,2
2025-02-11_14-26-16.846,00000395.jpeg,7,4,2,2
2025-02-11_14-26-16.846,00000445.jpeg,7,2,1,1
2025-02-11_14-26-16.846,00000495.jpeg,6,2,1,1
2025-02-14_15-33-21.053-197-232,00000040.jpeg,3,4,2,3
2025-02-14_15-33-21.053-197-232,00000090.jpeg,0,0,1,0
2025-02-14_15-33-21.053-197-232,00000140.jpeg,4,0,1,4
2025-02-14_15-33-21.053-197-232,00000190.jpeg,0,0,1,0
2025-01-21_15-00-11.851,00000035.jpeg,3,0,2,1
2025-01-21_15-00-11.851,00000085.jpeg,1,0,1,2
2025-01-21_15-00-11.851,00000135.jpeg,2,0,1,0
2025-03-27_13-35-04.289-1780-1840,00000020.jpeg,3,4,0,3
2025-03-27_13-35-04.289-1780-1840,00000070.jpeg,2,6,1,5
2025-03-27_13-35-04.289-1780-1840,00000120.jpeg,0,3,0,4
2025-03-27_13-35-04.289-1780-1840,00000170.jpeg,1,1,1,1
2025-03-27_13-35-04.289-1780-1840,00000225.jpeg,5,1,0,2
2025-03-27_13-35-04.289-1780-1840,00000275.jpeg,3,2,0,2
2025-03-27_13-35-04.289-1780-1840,00000325.jpeg,1,0,1,1
2025-03-27_13-35-04.289-1780-1840,00000375.jpeg,2,1,1,1
2025-03-27_13-35-04.289-1780-1840,00000430.jpeg,2,0,4,0
2025-03-27_13-35-04.289-1780-1840,00000480.jpeg,0,0,2,0
2025-03-27_13-35-04.289-1780-1840,00000530.jpeg,0,1,2,1
2025-03-27_13-35-04.289-1780-1840,00000580.jpeg,2,1,4,1
2025-03-13_19-44-22.975,00000030.jpeg,0,0,0,0
2025-03-13_19-44-22.975,00000080.jpeg,0,0,0,0
2025-03-13_19-44-22.975,00000130.jpeg,0,0,0,0
2025-03-13_19-44-22.975,00000180.jpeg,1,0,0,0
2025-02-13_15-06-54.794,00000025.jpeg,8,3,1,2
2025-02-13_15-06-54.794,00000075.jpeg,5,2,0,0
2025-02-13_15-06-54.794,00000125.jpeg,6,1,0,1
2025-02-13_15-06-54.794,00000175.jpeg,6,1,1,1
2025-02-13_15-06-54.794,00000320.jpeg,8,1,0,3
2025-02-13_15-06-54.794,00000370.jpeg,6,1,0,2
2025-02-13_15-06-54.794,00000420.jpeg,5,1,0,2
2025-02-13_15-06-54.794,00000470.jpeg,8,1,0,2
2025-02-13_15-06-54.794,00000615.jpeg,5,1,0,2
2025-02-13_15-06-54.794,00000665.jpeg,6,1,0,1
2025-02-13_15-06-54.794,00000715.jpeg,7,1,0,1
2025-02-13_15-06-54.794,00000765.jpeg,8,0,0,1
2025-03-04_16-51-07.420-515-574,00000040.jpeg,1,0,0,9
2025-03-04_16-51-07.420-515-574,00000090.jpeg,2,1,0,7
2025-03-04_16-51-07.420-515-574,00000140.jpeg,3,3,0,4
2025-03-04_16-51-07.420-515-574,00000190.jpeg,2,2,0,1
2025-03-04_16-51-07.420-515-574,00000245.jpeg,2,1,1,1
2025-03-04_16-51-07.420-515-574,00000295.jpeg,1,1,1,1
2025-03-04_16-51-07.420-515-574,00000345.jpeg,2,3,1,5
2025-03-04_16-51-07.420-515-574,00000395.jpeg,3,4,0,10
2025-03-04_20-03-15.392,00000030.jpeg,0,0,0,0
2025-03-04_20-03-15.392,00000080.jpeg,0,1,0,3
2025-03-04_20-03-15.392,00000130.jpeg,0,1,0,3
2025-03-04_20-03-15.392,00000180.jpeg,0,1,0,2
2025-03-04_16-12-59.190-5-45,00000025.jpeg,4,0,0,0
2025-03-04_16-12-59.190-5-45,00000075.jpeg,2,0,4,1
2025-03-04_16-12-59.190-5-45,00000125.jpeg,4,0,3,1
2025-03-04_16-12-59.190-5-45,00000175.jpeg,4,0,2,0
2025-02-12_13-46-24.759,00000020.jpeg,8,2,0,0
2025-02-12_13-46-24.759,00000070.jpeg,11,1,1,2
2025-02-12_13-46-24.759,00000120.jpeg,8,2,0,2
2025-02-12_13-46-24.759,00000170.jpeg,7,2,0,2
2025-04-04_17-18-16.624-0-255,00000015.jpeg,0,0,1,0
2025-04-04_17-18-16.624-0-255,00000065.jpeg,0,0,0,0
2025-04-04_17-18-16.624-0-255,00000115.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00000165.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00000220.jpeg,3,0,0,0
2025-04-04_17-18-16.624-0-255,00000270.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00000320.jpeg,2,0,0,0
2025-04-04_17-18-16.624-0-255,00000370.jpeg,3,0,0,0
2025-04-04_17-18-16.624-0-255,00000425.jpeg,3,0,0,0
2025-04-04_17-18-16.624-0-255,00000475.jpeg,3,0,0,0
2025-04-04_17-18-16.624-0-255,00000525.jpeg,4,0,0,0
2025-04-04_17-18-16.624-0-255,00000575.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00000840.jpeg,3,0,3,0
2025-04-04_17-18-16.624-0-255,00000890.jpeg,3,0,0,0
2025-04-04_17-18-16.624-0-255,00000940.jpeg,1,0,1,0
2025-04-04_17-18-16.624-0-255,00000990.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00001040.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00001095.jpeg,3,0,1,1
2025-04-04_17-18-16.624-0-255,00001145.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00001195.jpeg,3,0,2,1
2025-04-04_17-18-16.624-0-255,00001245.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00001300.jpeg,4,0,0,0
2025-04-04_17-18-16.624-0-255,00001350.jpeg,1,0,1,0
2025-04-04_17-18-16.624-0-255,00001400.jpeg,2,0,1,0
2025-04-04_17-18-16.624-0-255,00001450.jpeg,1,0,1,0
2025-04-04_17-18-16.624-0-255,00001925.jpeg,3,0,1,0
2025-04-04_17-18-16.624-0-255,00001975.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00002025.jpeg,1,0,0,0
2025-04-04_17-18-16.624-0-255,00002075.jpeg,2,0,1,0
2025-02-27_17-29-46.221-90-165,00000630.jpeg,0,1,0,2
2025-02-27_17-29-46.221-90-165,00000680.jpeg,3,0,1,0
2025-02-27_17-29-46.221-90-165,00000730.jpeg,6,1,1,1
2024-12-20_14-21-57.548,00000030.jpeg,6,5,2,5
2024-12-20_14-21-57.548,00000080.jpeg,5,1,2,2
2024-12-20_14-21-57.548,00000130.jpeg,5,2,1,2
2024-12-20_14-21-57.548,00000180.jpeg,4,5,1,5
2024-12-20_14-21-57.548,00000325.jpeg,4,0,2,1
2024-12-20_14-21-57.548,00000375.jpeg,3,0,3,1
2024-12-20_14-21-57.548,00000425.jpeg,3,0,3,2
2024-12-20_14-21-57.548,00000475.jpeg,3,2,4,2
2024-12-20_14-21-57.548,00000920.jpeg,5,1,1,2
2024-12-20_14-21-57.548,00000970.jpeg,3,0,3,1
2024-12-20_14-21-57.548,00001020.jpeg,2,1,5,1
2024-12-20_14-21-57.548,00001070.jpeg,6,3,2,3
2025-02-27_16-10-26.923-284-370,00000015.jpeg,5,2,2,1
2025-02-27_16-10-26.923-284-370,00000065.jpeg,9,0,0,0
2025-02-27_16-10-26.923-284-370,00000115.jpeg,3,1,0,2
2025-02-27_16-10-26.923-284-370,00000165.jpeg,4,2,0,5
2025-02-27_16-10-26.923-284-370,00000310.jpeg,3,3,0,4
2025-02-27_16-10-26.923-284-370,00000360.jpeg,4,1,0,2
2025-02-27_16-10-26.923-284-370,00000410.jpeg,4,2,1,3
2025-02-27_16-10-26.923-284-370,00000460.jpeg,5,1,2,1
2025-02-27_16-10-26.923-284-370,00000605.jpeg,5,2,0,1
2025-02-27_16-10-26.923-284-370,00000655.jpeg,9,3,0,3
2025-02-27_16-10-26.923-284-370,00000705.jpeg,15,4,0,5
2025-02-27_16-10-26.923-284-370,00000755.jpeg,10,2,0,5
2025-01-21_15-51-24.753,00000000.jpeg,5,0,0,0
2025-01-21_15-51-24.753,00000050.jpeg,8,0,0,0
2025-01-21_15-51-24.753,00000100.jpeg,8,0,0,0
2025-01-21_15-51-24.753,00000150.jpeg,8,3,0,0
2025-01-21_15-51-24.753,00000200.jpeg,11,1,0,0
2025-02-27_17-00-12.862-211-326,00000045.jpeg,3,0,2,1
2025-02-27_17-00-12.862-211-326,00000095.jpeg,3,0,2,2
2025-02-27_17-00-12.862-211-326,00000145.jpeg,1,0,2,0
2025-02-27_17-00-12.862-211-326,00000195.jpeg,2,0,1,0
2025-02-27_17-00-12.862-211-326,00000340.jpeg,1,0,4,0
2025-02-27_17-00-12.862-211-326,00000390.jpeg,2,0,3,0
2025-02-27_17-00-12.862-211-326,00000440.jpeg,2,0,3,0
2025-02-27_17-00-12.862-211-326,00000490.jpeg,2,0,2,0
2025-02-27_17-00-12.862-211-326,00000635.jpeg,2,0,4,0
2025-02-27_17-00-12.862-211-326,00000685.jpeg,3,0,6,0
2025-02-27_17-00-12.862-211-326,00000735.jpeg,2,0,4,0
2025-02-27_17-00-12.862-211-326,00000785.jpeg,2,0,5,0
2025-02-27_17-00-12.862-211-326,00000930.jpeg,1,0,3,0
2025-02-27_17-00-12.862-211-326,00000980.jpeg,2,0,2,0
2025-02-27_17-00-12.862-211-326,00001030.jpeg,3,0,4,1
2025-02-27_17-00-12.862-211-326,00001080.jpeg,9,1,3,1
2025-02-27_17-29-46.221-560-900,00000025.jpeg,1,0,2,0
2025-02-27_17-29-46.221-560-900,00000075.jpeg,2,0,0,0
2025-02-27_17-29-46.221-560-900,00000125.jpeg,3,0,1,0
2025-02-27_17-29-46.221-560-900,00000175.jpeg,1,0,3,0
2025-02-27_17-29-46.221-560-900,00000620.jpeg,1,0,3,0
2025-02-27_17-29-46.221-560-900,00000670.jpeg,3,0,1,3
2025-02-27_17-29-46.221-560-900,00000720.jpeg,4,1,2,0
2025-02-27_17-29-46.221-560-900,00000770.jpeg,2,0,3,0
2025-02-27_17-29-46.221-560-900,00000915.jpeg,1,0,2,1
2025-02-27_17-29-46.221-560-900,00000965.jpeg,2,0,4,0
2025-02-27_17-29-46.221-560-900,00001015.jpeg,6,0,2,0
2025-02-27_17-29-46.221-560-900,00001065.jpeg,2,0,2,0
2025-02-27_17-29-46.221-560-900,00001210.jpeg,1,0,1,0
2025-02-27_17-29-46.221-560-900,00001260.jpeg,2,0,4,1
2025-02-27_17-29-46.221-560-900,00001310.jpeg,2,0,2,0
2025-02-27_17-29-46.221-560-900,00001360.jpeg,0,0,2,0
2025-02-27_17-29-46.221-560-900,00001505.jpeg,3,0,3,0
2025-02-27_17-29-46.221-560-900,00001555.jpeg,3,0,1,0
2025-02-27_17-29-46.221-560-900,00001605.jpeg,3,0,2,0
2025-02-27_17-29-46.221-560-900,00001655.jpeg,2,0,0,1
2025-02-27_17-29-46.221-560-900,00001800.jpeg,1,0,2,0
2025-02-27_17-29-46.221-560-900,00001850.jpeg,0,0,2,0
2025-02-27_17-29-46.221-560-900,00001900.jpeg,4,1,1,1
2025-02-27_17-29-46.221-560-900,00001950.jpeg,3,1,2,1
2025-02-27_17-29-46.221-560-900,00002000.jpeg,2,1,0,0
2025-02-27_17-29-46.221-560-900,00002445.jpeg,4,0,0,0
2025-02-27_17-29-46.221-560-900,00002495.jpeg,5,0,1,0
2025-02-27_17-29-46.221-560-900,00002545.jpeg,3,0,0,0
2025-02-27_17-29-46.221-560-900,00002595.jpeg,2,0,1,0
2025-02-27_17-29-46.221-560-900,00002740.jpeg,1,4,0,4
2025-02-27_17-29-46.221-560-900,00002790.jpeg,1,1,3,1
2025-02-27_17-29-46.221-560-900,00002840.jpeg,3,1,0,0
2025-02-27_17-29-46.221-560-900,00002890.jpeg,4,0,1,2
2025-02-27_17-29-46.221-560-900,00003035.jpeg,2,0,3,0
2025-02-27_17-29-46.221-560-900,00003085.jpeg,3,0,0,0
2025-02-27_17-29-46.221-560-900,00003135.jpeg,2,0,1,0
2025-02-27_17-29-46.221-560-900,00003185.jpeg,1,0,2,0
2025-01-20_14-54-36.323,00000330.jpeg,9,1,1,4
2025-01-20_14-54-36.323,00000380.jpeg,11,6,0,4
2025-01-20_14-54-36.323,00000430.jpeg,12,5,1,4
2025-01-20_14-54-36.323,00000480.jpeg,7,9,0,3
2025-01-20_14-54-36.323,00000625.jpeg,10,4,0,7
2025-01-20_14-54-36.323,00000675.jpeg,12,3,0,1
2025-01-20_14-54-36.323,00000725.jpeg,9,9,1,3
2025-01-20_14-54-36.323,00000775.jpeg,7,1,3,4
2025-01-20_14-54-36.323,00000920.jpeg,6,1,1,5
2025-01-20_14-54-36.323,00000970.jpeg,7,5,0,5
2025-01-20_14-54-36.323,00001020.jpeg,6,3,1,2
2025-01-20_14-54-36.323,00001070.jpeg,8,1,0,1
2025-01-20_14-54-36.323,00001815.jpeg,11,2,1,2
2025-01-20_14-54-36.323,00001865.jpeg,6,3,3,9
2025-01-20_14-54-36.323,00001915.jpeg,10,7,0,2
2025-01-20_14-54-36.323,00001965.jpeg,11,3,0,2
2025-01-20_14-54-36.323,00002710.jpeg,8,1,2,6
2025-01-20_14-54-36.323,00002760.jpeg,9,8,0,6
2025-01-20_14-54-36.323,00002810.jpeg,10,7,0,2
2025-01-20_14-54-36.323,00002860.jpeg,8,5,1,5
2025-01-20_14-54-36.323,00003005.jpeg,12,1,2,1
2025-01-20_14-54-36.323,00003055.jpeg,8,2,0,1
2025-01-20_14-54-36.323,00003105.jpeg,13,4,1,3
2025-01-20_14-54-36.323,00003155.jpeg,13,3,0,1
2025-03-13_20-28-56.565,00000000.jpeg,0,0,0,0
2025-03-13_20-28-56.565,00000050.jpeg,2,0,0,0
2025-03-13_20-28-56.565,00000100.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000150.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000200.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000255.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000305.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000355.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000405.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000460.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000510.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000560.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000610.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000665.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000715.jpeg,2,0,0,0
2025-03-13_20-28-56.565,00000765.jpeg,1,0,0,0
2025-03-13_20-28-56.565,00000815.jpeg,1,0,0,1
2025-03-13_20-28-56.565,00000870.jpeg,1,1,0,3
